SongID,Artist,Title,Artist_Sorted,Title_Sorted
16495,Englebert Humperdinck,Les Bicyclettes De Belsize,11715,17312
16415,Engelbert Humperdinck,Les Bicyclettes De Belsize,11665,17313
40034,Michelle Ruchard,Les Boites A Gogo,22895,17314
45426,R Seguin,Les Bouts De Papiers,28269,17315
16821,Eric Lapointe,Les Boys,11937,17316
41754,Nelson Mainville,Les Bras De Satan,24014,17317
26234,Gilbert Becaud,Les Cerisiers Sont Blancs,13743,17318
38496,Marjo,Les Chats Sauvages,21987,17319
18264,Francis Cabrel,Les Chevaliers Cathares - M00n,12893,17320
40920,Musique De Gigi,Les Colocs Bon Yeu,23561,17321
2424,Dany Daraiche,Les Cowboys Du Québec,8681,17322
2081,Celine Dion,Les Dernier Seront Les Premier,6193,17323
39981,Michel Depelch,Les Divorcées,22872,17324
38390,Marie-Chantale Toupin & Boom D,Les Faits Contraire,21875,17325
14185,Don Juan,Les Femmesmario Pelchat Mlv#,10133,17326
7947,Andrea Bocelli,Les Feuilles Mortes,1590,17327
4200,Christophe,Les Marionettes-Bros,7203,17328
51620,Star Académie 2004,Le Soleil Emmene Au Soleil - V,30569,17329
5439,Charles Aznavour,Les Plaisirs Demodés,6337,17330
5452,Charles Aznavour,Les Plaisirs Demodés Zoé,6338,17331
26314,Ginette Reno,L'essentiel,13809,17332
19596,Alicia Keys & John Mayer,Lesson Learned,1133,17333
48387,Rush,Lessons,28343,17334
35843,Level 42,Lessons In Love,20348,17335
23175,Cliff Richard,Lessons In Love,7506,17336
55255,Tracy Lawrence,Lessons Learned,32849,17337
3789,Carrie Underwood,Lessons Learned,5948,17338
48976,Saskatchewan,Les Trois Accords,28690,17339
51631,Starmania,Les Uns Contre Les Autres Cdk,30577,17340
12361,Boulet Gerry & Marjo,Les Yeux Du Coeur,4655,17341
3913,Dick Rivers,Les Yeux D'une Femme-DJ,9665,17342
31145,Joe Dassin,Les Yeux D'émilie,17112,17343
35190,Laurence Jalbert,Les Yeux Noirs,19897,17344
45486,Radiohead,Let Down,26403,17345
43084,Pallavicini,L'ete Indien,24894,17346
43649,Paul McCartney,Let 'Em In,25292,17347
58670,wings,let em in,34430,17348
13302,Bruno Pelletier,Le Temps Des Cathedrales,5285,17349
56165,Vicky Leandros,Le Temps Des Fleurs (Those We',33717,17350
13824,Dixie Chicks,Let 'Er Rip,9872,17351
18234,Foxes,Let Go For Tonight,12867,17352
28245,Hootie & The Blowfish,Let Her Cry,15112,17353
25920,George Michael,Let Her Down Easy,13542,17354
43236,Passenger,Let Her Go,25006,17355
31702,John Travolta,Let Her In,17768,17356
13827,Dixie Chicks,Let Him Fly,9873,17357
28730,Irish,Let Him Go Let Him Tarry,15440,17358
9385,Beach Boys,Let Him Run Wild,2769,17359
53062,Take That,Let In The Sun,31454,17360
34883,Labrinth,Let It Be,19629,17361
9687,Beatles,Let It Be,2922,17362
19422,Alan Jackson,Let It Be Christmas,817,17363
47794,Rolling Stones,Let It Bleed,27919,17364
28246,Hootie & The Blowfish,Let It Breathe,15113,17365
18012,Foo Fighters,Let It Die,12728,17366
54905,Toni Braxton,Let It Flow,32581,17367
56787,Will Young,Let It Go,34384,17368
29270,James Bay,Let It Go,15839,17369
19557,Alexandra Burke,Let It Go,1032,17370
54167,Tim McGraw,Let It Go,32157,17371
45028,Prince,Letitgo,26149,17372
26038,George Strait,Let It Go,13615,17373
24253,Devlin & Labrinth,Let It Go,9539,17374
22245,"Burke, Alexandra",Let It Go,5473,17375
4763,Demi Lovato,Let It Go,9390,17376
22520,Cavo,Let It Go,6082,17377
58516,idina menzel,let it go,15269,17378
28159,Hombres,Let It Out (Let It All Hang Ou,15062,17379
7678,Amanda Marshall,Let It Rain,1374,17380
16772,Eric Clapton,Let It Rain,11906,17381
4390,David Nail,Let It Rain,9071,17382
15285,Eliza Doolittle,Let It Rain,11025,17383
38537,Mark Chesnutt,Let It Rain,22011,17384
9144,Bachman-Turner Overdrive,Let It Ride,2441,17385
9130,Bachman Turner Overdrive,Let It Ride,2447,17386
44910,Praise & Worship,Let It Rise,26073,17387
34136,Kevin Rudolf & Lil Wayne,Let It Rock,19187,17388
17925,Flo Rida,Let It Roll,12693,17389
42690,Olivia Newton-John,Let It Shine,24606,17390
58436,dean martin,let it snow,9181,17391
21625,Bobbysocks,Let It Swing,4319,17392
5216,Dazz Band,Let It Whip,9114,17393
47220,Robbie Williams,Let Love Be Your Energy,27518,17394
26745,Goo Goo Dolls,Let Love In,14113,17395
28120,Hollies,Let Love Pass,15031,17396
58486,eve,let me blow your mind,12108,17397
58393,Mario,let me love you,21954,17398
44075,Pete Townsend,Let My Love Open The Door,25599,17399
44077,Pete Townshend,Let My Love Open The Door,25601,17400
51615,Star Academie 2005,L'etoile D'amerique - Mc - Roc,30564,17401
38047,Manic Street Preachers,Let Robeson Sing,21676,17402
39965,Michael Zager Band,Let's All Chant,22856,17403
32116,Johnny Paycheck & Jody Miller,Let's All Go Down To The River,17695,17404
51539,Standards,Let's All Sing The Birdies Son,30485,17405
37014,Lonestar,Let's Be Us Again,20949,17406
34579,Kristin Garner,Let's Burn It Down,19476,17407
18773,Fred Astaire,Let's Call The Whole Thing Off,13179,17408
51324,Standard,Let's Call The Whole Thing Off,30287,17409
13902,Dj Bobo,Let's Come Together,9915,17410
22900,Chris Rea,Let's Dance,6988,17411
23940,David Bowie,Let's Dance,8951,17412
17764,Five,Lets Dance,12569,17413
5049,Chris Montez,Let's Dance,6977,17414
48870,Sara Evans,Let's Dance,28625,17415
56952,Wombats,Let's Dance To Joy Division,34475,17416
2000,Dee Dee Bridgewater,Let's Do It (Let's Fall In Lov,9257,17417
11160,Black Girl,Let's Do It Again,3886,17418
51597,Staple Singers,Let's Do It Again,30549,17419
54235,Tim Timebomb,Lets Do Rocksteady,32212,17420
18433,Frank Sinatra,Let's Face The Music And Dance,13064,17421
2650,Darius,Let's Face The Music And Dance,8693,17422
54984,Tony Bennett,Lets Face The Music And Dance,32636,17423
2726,Darius Danash,Let's Face The Music & Dance,8698,17424
56070,Various,Let's Face The Music & Dance,33627,17425
2511,Diana Krall,Let's Face The Music And Dance,9601,17426
24293,Diana Krall,Let's Fall In Love,9602,17427
18434,Frank Sinatra,Let's Fall In Love,13065,17428
26039,George Strait,Let's Fall To Pieces Together,13616,17429
53924,Thompson Square,Let's Fight,32020,17430
36484,Lisa Loeb,Let's Forget About It,20679,17431
15943,Elvis Presley,Lets Forget About The Stars,11373,17432
18437,Frank Sinatra,Let's Get Away From It All,13066,17433
55081,Tony! Toni! Tone!,Let's Get Down,32597,17434
21741,Bow Wow & Baby,Let's Get Down,4676,17435
19536,Alesha Dixon,Let's Get Excited,1011,17436
39106,Marvin Gaye,Let's Get It On,22297,17437
21258,Black Eyed Peas,Let's Get It Started,3873,17438
30180,Jennifer Lopez,Let's Get Loud,16438,17439
29170,Jagged Edge,Let's Get Married,15761,17440
9948,Becky Hobbs & Moe Bandy,Let's Get Over Them Together,3084,17441
44600,Pj & Duncan,Let's Get Ready To Rhumble,25873,17442
21259,Black Eyed Peas,Let's Get Retarded,3874,17443
46317,Redfoo,Lets Get Ridiculous,26908,17444
24127,Def Leppard,Let's Get Rocked,9296,17445
51679,Statler Brothers,Let's Get Started If We,30610,17446
26542,Glitter Band,Let's Get Together Again,13952,17447
22312,Calvin Harris & Ne Yo,Let's Go,5639,17448
4504,Cars,Let's Go,5974,17449
35947,Lil Jon & Trick Daddy,Let's Go,20442,17450
50501,Sly Fox,Let's Go All The Way,29748,17451
45024,Prince,Let's Go Crazy,26150,17452
52334,Strictly Come Dancing,Let's Go Dancing,31023,17453
45848,Ray Charles,Let's Go Get Stoned,26663,17454
27483,Hank Ballard,Let's Go Let's Go Let's Go,14579,17455
13429,Buck Owens,Let's Gonna Live Here Again,5384,17456
8861,Average White Band,Let's Go Round Again,2269,17457
20156,Average Wh Band,Lets Go Round Again,2268,17458
37496,Louise,Let's Go Round Again,21252,17459
17062,Evangeline,Let's Go Spend Your Money Hone,12105,17460
24768,Drums,Let's Go Surfing,10432,17461
23707,Cure,Let's Go To Bed,8433,17462
17327,Faith Hill,Let's Go To Vegas,12293,17463
25453,Earth Wind & Fire,Let's Groove,10687,17464
56896,Wind Earth & Fire,Let's Groove,34418,17465
56890,Wind & Fire Earth,Let's Groove,34412,17466
18163,Four Seasons,Let's Hang On,12838,17467
18697,Frankie Valli & The Four Seaso,Let's Hang On,12966,17468
20305,Backstreet Boys,Let's Have A Party,2489,17469
56324,Wanda Jackson,Let's Have A Party,33874,17470
33236,Karaoke Jingle,Let's Hear It For Some Good Si,18606,17471
5135,Denise WIlliams,Let's Hear It For The Boy,9412,17472
24173,Denice Williams,Let's Hear It For The Boy,9402,17473
24601,Don Williams,Let's Hear It For The Boy,10237,17474
5012,Deniece Williams,Let's Hear It For The Boy,9406,17475
33237,Karaoke Jingle,Let's Hear Some Noise,18607,17476
33238,Karaoke Jingle,Let's Heart It For Some Bad Si,18608,17477
12727,Brenda Lee,Let's Jump The Broomstick,4909,17478
21853,Breda Lee,Let's Jump The Broomstick,4888,17479
26930,Grass Roots,Let's Live For Today,14234,17480
29883,Jay & The Americans,Let's Lock The Door And Throw,16265,17481
57023,Wynonna Judd,Let's Make A Baby King,34541,17482
13348,Bryan Adams,Let's Make A Night To Remember,5317,17483
30772,Jimmy Barnes,Let's Make It Last All Night,16818,17484
54125,Tim McGraw & Faith Hill,Let's Make Love,32158,17485
6241,Aaron Hall,Let's Make Love,253,17486
3172,CSS,Let's Make Love (And Listen To,8383,17487
17290,Faith Hill & Tim Mc Graw,Let's Make Love,12294,17488
17291,Faith Hill & Tim Mc Graw,Let's Make Love ,12295,17489
56214,Vince Gill,Let's Make Sure We Kiss Goodby,33763,17490
28862,Irving Aaronson & The Commande,Let's Misbehave,15558,17491
30918,Jive Bunny,Let's Party,16962,17492
41649,Neil Young,Let's Roll,23955,17493
53575,Teenage Head,Let's Shake,31753,17494
47795,Rolling Stones,Let's Spend The Night Together,27920,17495
26231,Gil Grand,Let's Start Livin',13779,17496
31073,Joe,Let's Stay Home Tonight,17067,17497
54341,Tina Turner,Let's Stay Together,32246,17498
19320,Al Green,Let's Stay Together,1079,17499
48138,Roxy Music,Let's Stick Together,28162,17500
13376,Bryan Ferry,Let's Stick Together,5334,17501
29686,Janie Fricke,Let's Stop Talking About It,16104,17502
33019,Justin Timberlake,Let's Take A Ride,18439,17503
47959,Ronnie Milsap,Let's Take The Long Way Around,28028,17504
2093,Celine Dion,Let's Talk About Love,6194,17505
30462,Jessie Farrell,Let's Talk About Love (VR),16630,17506
48556,Salt & Pepa,Let's Talk About Sex,28435,17507
48560,Salt N Pepa,Let's Talk About Sex,28440,17508
31654,John Prine,Lets Talk Dirty In Hawaiian,17742,17509
11723,Bob Luman,Let's Think About Living,4401,17510
41828,New Kids On The Block,Let's Try It Again,24068,17511
23029,CHUBBY CHECKER,LET'S TWIST AGAIN,7234,17512
29649,Janet Jackson,Let's Wait Awhile,16082,17513
4352,Canned Heat,Let's Work Together,5721,17514
29403,James Morrison,Letter,15913,17515
31112,Joe Cocker,Letter,17092,17516
9131,Bachman Turner Overdrive,Letter,2448,17517
12394,Box Tops,Letter,4684,17518
45079,Proclaimers,Letter From America (Duet),26184,17519
52336,Stroke 9,Letters,31025,17520
31609,John Michael Montgomery,Letters From Home,17455,17521
8722,Asleep At The Wheel,Letter That Johnny Walker Read,2161,17522
21755,Box Tops,Letter The,4685,17523
4270,Cure,Letter To Elise,8434,17524
54688,Tom Jones,Letter To Lucille,32456,17525
47668,Rodney Carrington,Letter To My Penis,27744,17526
24588,Don Trip Ft. Cee Lo Green,Letter To My Son,10224,17527
49531,Shakin' Stevens,Letter To You,29093,17528
43111,Pam Tillis,Let That Pony Run,24916,17529
37503,Louise Hoffsten,Let The Best Man Win,21259,17530
21280,Black Rebel Motorcycle Club,Let The Day Begin,3926,17531
17549,Fats Domino,Let The Four Winds Blow,12426,17532
53301,Tanya Tucker,Let The Good Times Roll,31600,17533
19493,Alanis Morissette,Let The Good Times Roll,759,17534
50050,Shirley & Lee,Let The Good Times Roll,29429,17535
45847,Ray Charles,Let The Good Times Roll,26664,17536
31111,Joe Cocker,Let The Healing Begin,17093,17537
37064,Long John Baldry,Let The Heartache Begin,20968,17538
37066,Long John Baldry,Let The Heartaches Begin,20969,17539
21061,Billy Bland,Let The Little Girl Dance,3551,17540
10679,Billy Dean,Let Them Be Little,3577,17541
46109,Reba McEntire,Let The Music Lift You,26815,17542
46108,Reba McEntire,Let The Music Lift You Up,26816,17543
20500,Barry White,Let The Music Play,2702,17544
3600,Del Shannon,Let The Music Play,9352,17545
49794,Shannon,Let The Music Play,29246,17546
47675,Rodney Crowell,Let The Picture Paint Itself,27751,17547
42441,Oasis,Let There Be Love,24476,17548
41118,Nat 'King' Cole,Let There Be Love,23688,17549
2641,Darius,Let There Be Love,8694,17550
41142,Nat King Cole,Let There Be Love,23785,17551
56202,Vince Gill & Jenny Gill,Let There Be Peace On Earth,33764,17552
3060,Christmas,Let There Be Peace On Earth,7150,17553
19179,ACDC,Let There Be Rock,405,17554
6081,Carly Simon (Working Girl),Let The River Run,5839,17555
22394,Carly Simon,Let The River Run,5829,17556
34885,Labrinth,Let The Sunshine,19630,17557
51759,Stephanie Smith,Letting Go,30667,17558
43650,Paul Mccartney,Letting Go,25293,17559
52781,Suzy Bogguss,Letting Go,31291,17560
22257,Bush,Letting The Cables Sleep,5499,17561
33006,Justin Moore,Lettin' The Night Roll,18428,17562
8099,"Angel, Ashley Parker",Let U Go,1708,17563
20088,Ashley Parker Angel,Let U Go,2145,17564
15942,Elvis Presley,Let Us Pray,11374,17565
44071,Pete Murray,Let You Go,25541,17566
12776,Brian May,Let Your Heart Rule Your Head,4953,17567
47360,Robert Plant & Alison Krauss,Let Your Loss Be Your Lesson,27621,17568
20858,Bellamy Brothers,Let Your Love Flow,3182,17569
16196,Emerson Drive,Let Your Love Speak,11519,17570
8203,Ann Tayler,Let Your Momma Go,1850,17571
52188,Sting,Let Your Soul Be Your Pilot,30921,17572
45467,Raconteurs,Level,26389,17573
41910,Nick Jonas,Levels,24190,17574
52802,Sway,Level Up,31306,17575
46358,Reik,Levemente,26978,17576
15493,Elton John,Levon,11149,17577
37913,Malta Bums,Lewwel Tfajla Li Habbejt,21594,17578
16818,Eric Lapointe,L'exquise Midi,11938,17579
8707,Ashley Parker Angel,Ley U Go,2146,17580
52585,Summer Girls,LFO (Lyte Funkie Ones),31177,17581
4708,Chantal & Rejean Masse,L'hotel Et La Boisson,6296,17582
15105,Edith Piaf,L'hymne A L'amour,10840,17583
58471,lorde,liability,20990,17584
45103,Profyle,Liar,26200,17585
53984,Three Dog Night,Liar,32058,17586
32,Castaways,Liar Liar,6019,17587
13769,Disturbed,Liberate,9839,17588
44041,Pet Shop Boys,Liberation,25627,17589
39874,Michael Jackson,Liberian Girl,22792,17590
40972,Mylene Farmer,Libertine,23601,17591
35808,Les Respectables,Libre Midi-M 00ndust,20332,17592
26434,Gladys Knight,Licence To Kill,13878,17593
26436,Gladys Knight,License to Kill,13879,17594
11684,Bob Dylan,License To Kill,4372,17595
21239,Black Crowes,Lickin',3855,17596
29335,James Brown,Licking Stick,15875,17597
34440,Kiss,Lick It Up,19387,17598
12473,Boz Scaggs,Lido Shuffle,4737,17599
49084,"Scaggs, Boz",Lido Shuffle,28759,17600
29013,Jaci Velasquez,Liegar A Ti,15640,17601
19934,Anne,Lie Ryde - En San Karl,1787,17602
48098,Roxette,Lies,28135,17603
53928,Thompson Twins,Lies,32024,17604
17046,Evanescence,Lies,12097,17605
39585,McFly,Lies,22608,17606
38449,Marina And The Diamonds,Lies,21945,17607
34487,Knickerbockers,Lies,19417,17608
34486,Knickenbockers,Lies,19416,17609
52605,Sunshine Anderson,Lie To Kick It,31193,17610
10129,Bellamy Brothers,Lie To You For Your Love,3183,17611
33082,K.C. & Jo Jo,Life,18477,17612
27396,Haddaway,Life,14516,17613
25255,Elvis Presley,Life,11375,17614
5913,Des'ree,Life,9482,17615
14763,E Type,Life,12024,17616
38904,Martina McBride,Life #9,22168,17617
4927,Daughtry,Life After You,8806,17618
3169,Cleopatra,Life Ain't Easy,7467,17619
33352,Kathy Mattea,Life As We Knew It,18709,17620
52049,Stevie Ray Vaughan,Life By The Drop,30833,17621
55256,Tracy Lawrence,Life Don't Have To Be So Hard,32850,17622
48238,Roy Orbison,Life Fades Away,28242,17623
24327,Dido,Life For Rent,9679,17624
5512,Clint Black,Life Gets Away,7565,17625
35454,Lee Ann Rimes,Life Goes On (Pop),20070,17626
42221,Noah & The Whale,LIFEGOESON,24308,17627
35331,LeAnn Rimes,Life Goes On,19966,17628
29428,James Prosser,Life Goes On,15935,17629
36771,Little Texas,Life Goes On,20821,17630
26352,Girl's Aloud,Life Got Cold,13840,17631
26365,Girls Aloud,Life Got Cold,13847,17632
53159,Tammy Cochran,Life Happened,31508,17633
14451,Dream Academy,Life In A Northern Town,10376,17634
52528,Sugarland & Little Big Town &,Life In A Northern Town,31136,17635
28321,Howard Jones,Life In One Day,15155,17636
23274,Coldplay,Life In Technicolour 2,7689,17637
23275,Coldplay,Life In Technicolour II,7690,17638
24870,Eagles,Life In The Fast Lane,10627,17639
6558,Ace Of Base,Life Is A Flower,435,17640
45723,Rascal Flatts,Life Is A Highway,26583,17641
54613,Tom Cochrane,Life Is A Highway,32418,17642
47889,Ronan Keating,Life Is A Rollercoaster,27977,17643
27710,Hartones,Life Is But A Dream,14746,17644
35863,LFO,Life Is Good,20363,17645
45283,Queen,Life Is Real,26305,17646
32964,Justin Bieber,Life Is Worth Living,18404,17647
8655,Ash,Life Less Odinary,2111,17648
19016,A Gardner,Life Less Ordinary,626,17649
50889,Spandau Ballet,Life Line,30011,17650
38906,Martina McBride,Life No 9,22169,17651
31285,Joe Walsh,Life Of Illusion,17230,17652
35935,Lightning Seeds,Life Of Riley,20409,17653
1290,David Bowie,Life On Mars,8952,17654
31613,John Michael Montgomery,Life's A Dance,17456,17655
56318,"Walsh, Joe",Life's Been Good,33868,17656
31286,Joe Walsh,Life's Been Good,17231,17657
51979,Steve Wariner,Life's Highway,30794,17658
22482,Casting Crowns,Lifesong,6021,17659
43401,Patsy Cline,Life's Railway To Heaven,25094,17660
45538,Ralph Stanley,Life's Railway To Heaven,26450,17661
17329,Faith Hill,Life's Too Short To Love Like,12296,17662
55227,Tracy Byrd,Lifestyles Of The Not So Rich,32820,17663
26773,Good Charlotte,Lifestyles Of The Rich And Fam,14080,17664
26772,Good Charlotte,Lifestyles Of The Rich & Famou,14081,17665
18050,Fools,Life Sucks Then You Die,12754,17666
53116,Talk Talk,Life's What You Make It,31492,17667
47223,Robbie Williams,Life Thru A Lens,27519,17668
39513,Maxwell,Lifetime,22569,17669
52271,Stonewall Jackson,Life To Go,30989,17670
46884,Ricky Van Shelton,Life Turned Her That Way,27319,17671
50110,Show Boat,Life Upon The Wicked Stage,29504,17672
43860,Pearl Jam,Life Wasted,25417,17673
45084,Proclaimers,Life With You,26185,17674
49813,Shannon Noll,Lift,29261,17675
41327,Naughty Boy Feat. Emeli Sande,Lifted,23812,17676
35922,Lighthouse Family,Lifted,20399,17677
51325,Standard,Lift Every Voice And Sing,30288,17678
42839,Orange,Lift It High,24706,17679
37961,Man United Squad,Lift It High (All About Belief,21692,17680
45466,Rachel Taylor,Light A Fire,26388,17681
56295,Waifs,Lighthouse,33848,17682
31209,Joe Jonas,Lighthouse,17164,17683
28064,Hinsons,Lighthouse,14993,17684
25540,G.R.L,Lighthouse,13285,17685
56516,Westlife,Lighthouse,34052,17686
41928,Nickel Creek,Lighthouse's Tale,24167,17687
35335,Leann Rimes,Light In Your Eyes,19967,17688
49988,Sheryl Crow,Light In Your Eyes,29390,17689
21338,Blessid Union Of Souls,Light In Your Eyes,4014,17690
51196,Stan Walker,Light It Up,30543,17691
37905,Major Lazer & Nyla & Fuse ODG,Light It Up (Remix),21590,17692
34581,Kristin Garner,Lightly,19477,17693
46450,Rent,Light My Candle,27028,17694
24674,Doors,Light My Fire,10285,17695
55809,UB40,Light My Fire,33391,17696
56788,Will Young,Light My Fire,34385,17697
56339,Wanted,Lightning,33890,17698
5125,Cash Cash & John Rzeznik,Lightning,6006,17699
36661,Little Mix,Lightning,20769,17700
36797,Live,Lightning Crashes,20832,17701
22601,Chad Brock,Lightning Does The Work,6259,17702
37434,Lou Christie,Lightnin' Strikes,21234,17703
30987,Joan Jett,Light Of Day,17001,17704
37497,Louise,Light Of My Life,21253,17705
25068,Ellie Goulding,Lights,11068,17706
49130,Scissor Sisters,Lights,28796,17707
32569,Journey,Lights,18084,17708
57116,Yellowcard,Lights And Sounds,34626,17709
40804,Mr. Cheeks,Lights Camera Action,23468,17710
29739,Jason Aldean,Lights Come On,16160,17711
33409,Katy B Feat. Lady Dynamite,Lights On,18742,17712
56730,Wiley Ft. Angel And Tinchy Str,Lights On,34257,17713
36495,Lisa Marie Presley,Lights Out (Radio Version),20683,17714
12687,Breaking Benjamin,Lights Out,4879,17715
44707,POD,Lights Out,25929,17716
52409,Styx,Light Up,31075,17717
12444,Boyzone,Light Up The Night,4719,17718
58572,the protomen,light up the night,31960,17719
3733,Ciara,Like A Boy,7295,17720
20306,Backstreet Boys,Like A Child,2490,17721
45600,Randy Houser,Like A Cowboy,26501,17722
17456,Far East Movement,Like A G6,12371,17723
22564,Celine Dion,Like A Natural Woman,6195,17724
26465,Glee Cast,Like A Prayer,13905,17725
58379,madonna,like a prayer,21566,17726
5706,Carly Simon,Like A River,5830,17727
33294,Kasey Chambers,Like A River,18660,17728
11822,Bob Seger,Like A Rock,4442,17729
11685,Bob Dylan,Like A Rolling Stone,4373,17730
6190,A1,Like A Rose,216,17731
31428,John Denver,Like A Sad Song,17332,17732
23451,Corinne Rae Bailey,Like A Star,8013,17733
23461,Corrine Bailey Rae,Like A Star,8031,17734
23447,Corinne Bailey Rae,Like A Star,8009,17735
58360,Audioslave,Like A Stone,2228,17736
56471,Weird Al Yankovic,Like A Surgeon,34017,17737
26466,Glee Cast,Like A Virgin,13906,17738
9695,Beatles,Like Dreamers Do,2923,17739
12139,Bon Jovi,Like Everyone She Knows,4550,17740
49290,Sean Paul,Like Glue,28932,17741
48637,Sam Smith,Like I Can,28534,17742
42165,No Angels,Like Ice In Sunshine,24310,17743
33020,Justin Timberlake,Like I Love You,18440,17744
19791,Amy Grant,Like I Love You,1478,17745
27297,Guy Sebastian,Like It Like That,14462,17746
5336,Cassie Davis,Like It Loud,6014,17747
21092,Billy Fury,Like I've Never Been Gone,3606,17748
21083,Billy Furry,Like I've Never Been Gone,3596,17749
57202,Zayn,Like I Would,34709,17750
48099,Roxette,Like Lovers Do,28136,17751
35178,Lauren Alaina,Like My Mother Does,19890,17752
6903,Alan Jackson,Like Red On A Rose,818,17753
24753,Drifters,Like Sister & Brother,10403,17754
7853,Amy Winehouse,Like Smoke,1518,17755
37817,Lynn Morris,Likes Of You,21527,17756
23213,Clint Black,Like The Rain,7566,17757
11243,Blackhawk,Like There Ain't No Yesterday,3899,17758
93,"10, 000 Maniacs",Like The Weather,6,17759
33795,Kelly Rowland & Eve,Like This,18980,17760
28322,Howard Jones,Like To Get To Know You Well,15156,17761
25352,Eminem,Like Toy Soldiers,11550,17762
19303,Agro Santos,Like U Like,632,17763
43508,Patty Loveless,Like Water Into Wine,25160,17764
55518,Trisha Yearwood,Like We Never Had A Broken Hea,33110,17765
17330,Faith Hill,Like We Never Loved At All,12297,17766
28219,Hoodoo Gurus,Like Wow Wipe Out,15094,17767
12368,Bow Wow & Ciara,Like You,4677,17768
4153,Daddy Yankee,Like You,8525,17769
15292,Elkie Brooks,Lilac Wine,11030,17770
56104,Vera Lynn,Lili Marlene,33660,17771
48646,Sam The Sham & The Pharaohs,Lil' Red Riding Hood,28540,17772
33657,Kelis Feat. Cee-Lo,Lil' Star,18898,17773
49080,Scaffold,Lily The Pink,28757,17774
4593,Chubby Checker,Limbo Rock,7235,17775
7770,Amiga Mia,Limite,1444,17776
17718,Fiona Apple,Limp,12540,17777
26233,Gilbert Becaud,L'important C'est La Rose,13744,17778
40102,Miguel Bose,Linda,22960,17779
13472,Buddy Clark,Linda,5406,17780
744,Conway Twitty,Linda On My Mind,7959,17781
11471,Blue Bayou,Linda Ronstadt,4122,17782
31616,John Michael Montgomery,Line On Love,17457,17783
52426,Stéphanie Lapointe,L'infidele,31085,17784
5156,Cranberries,Linger,8178,17785
27303,Guy Sebastian Ft Lupe Fiasco,Linger,14463,17786
54690,Tom Jones,Lingering On,32457,17787
58522,nofx,linoleum,24340,17788
4774,Demi Lovato,Lionheart,9391,17789
27414,Hakuna Matata,Lion King,14530,17790
54050,Tight Fit,Lion Sleeps Tonight,32105,17791
24921,Echo & The Bunnymen,Lips Like Sugar,10722,17792
21311,Blaine Larsen & Gretchen Wilso,Lips Of A Bottle,3956,17793
29038,Jack Ingram,Lips Of An Angel,15678,17794
28060,Hinder,Lips Of An Angel,14992,17795
47479,Rockie Lynne,Lipstick,27702,17796
19532,Alesha,Lipstick,1005,17797
19523,Alejandra Guzmán,Lipstick (Con Voz),936,17798
7201,Alesha Dixon,Lipstick,1012,17799
36534,Lit,Lipstick And Bruises,20703,17800
1717,Connie Francis,Lipstick On You Collar,7891,17801
23378,Connie Francis,Lipstick On Your Collar,7892,17802
23370,Conie Francis,Lipstick On Your Collar,7859,17803
49532,Shakin' Stevens,Lipstick Powder And Paint,29094,17804
25728,George Ducas,Lipstick Promises,13426,17805
9303,Bad Manners,Lip Up Fatty,2538,17806
42335,O Town,Liquid Dreams,24771,17807
42377,O-Town,Liquid Dreams,24443,17808
207,Caro Emerald,Liquid Lunch,5846,17809
27591,Hank Williams Jr,Liquor To Like Her,14654,17810
10378,Beyonce,Listen,3356,17811
2616,Collective Soul,Listen,7737,17812
28657,INXS,Listen Like Thieves,15407,17813
27913,Herman's Hermits,Listen People,14894,17814
37806,Lynn Anderson,Listen To A Country Song,21521,17815
25735,George Ezra,Listen To The Man,13430,17816
24653,Doobie Bros,Listen To The Music,10259,17817
14397,Doobie Brothers,Listen To The Music,10267,17818
14248,Don Williams,Listen To The Radio,10238,17819
33353,Kathy Mattea,Listen To The Radio,18710,17820
43651,Paul McCartney,Listen To What The Man Said,25294,17821
56906,Wings,Listen To What The Man Said,34431,17822
41812,New Found Glory,Listen To Your Friends,24057,17823
1533,Dht,Listen To Your Heart (Unplugge,9558,17824
48100,Roxette,Listen To Your Heart,28137,17825
5100,Casey Donovan,Listen To Your Heart,6004,17826
1454,D.H.T.,Listen To Your Heart (Unplugge,8513,17827
26883,Gossip,Listen Up,14189,17828
27943,Hermans Hermits,Listin People,14908,17829
42135,Nirvana,Lithium,24284,17830
17047,Evanescence,Lithium,12098,17831
35376,Leapy Lee,Little Arrows,19999,17832
3091,David Guetta & Taio Cruz,Little Bad Girl,9016,17833
52995,Taio Cruz & David Guetta,Little Bad Girl,31431,17834
33296,Kasey Chambers,Little Bird,18661,17835
16954,Eurythmics,Little Bird,12033,17836
19950,Annie Lennox,Little Bird,1826,17837
49953,Sherrie Austin,Little Bird,29366,17838
43509,Patty Loveless,Little Bit In Love,25161,17839
32257,Jonas Brothers,Little Bit Longer,17815,17840
14005,Doctor Hook,Little Bit More,9990,17841
33582,Keith Urban,Little Bit Of Everything,18857,17842
33783,Kelly Le Rock,Little Bit Of Loving,18964,17843
1654,Chase Bryant,Little Bit Of You,6469,17844
40890,Music Explosion,Little Bit O' Soul,23545,17845
6905,Alan Jackson,Little Bitty,819,17846
51326,Standard,Little Bitty Baby,30289,17847
48313,Ruby Lovett,Little Bitty Crack In His Hear,28281,17848
54020,Thurston Harris,Little Bitty Pretty One,32087,17849
